"";"year";"y81";"price";"age";"nbh";"cbd";"area";"land";"dist";"PU";"PUHom";"Fyear";"Fage";"Fa";"Fl"
"207";1981;1;66500;59;4;2000;1867;5000;6800;13,3;1,90427779044802;1,41906754859326;0,837779784522995;0,837302356048519;7,01626655691943
"208";1981;1;50000;51;0;2000;1140;13945;7100;3,58551452133381;1,72991195880654;1,41906754859326;0,858129721811395;0,610617229782548;2,78742003474226
"209";1981;1;65000;25;0;4000;912;12005;11100;5,41441066222407;2,43568110694821;1,41906754859326;0,927743486328553;0,529354545051505;3,18972421969198
"210";1981;1;86000;20;0;7000;1425;19550;14000;4,39897698209719;2,27231130109604;1,41906754859326;0,941764533584249;0,704354774683262;2,05658658413674
"211";1981;1;120000;131;0;12000;3798;50045;19000;2,39784194225197;2,15018402555187;1,41906754859326;0,675028747586135;1,3190617424697;0,882580768179975
"212";1981;1;135000;0;0;11000;2252;34879;18300;3,87052381088907;2,36538313737617;1,41906754859326;1;0,944047218347127;1,22143809659371
"213";1981;1;135000;0;0;11000;2252;34879;18300;3,87052381088907;2,36538313737617;1,41906754859326;1;0,944047218347127;1,22143809659371
"214";1981;1;160000;0;0;12000;2836;37046;18500;4,31895481293527;2,40426183777699;1,41906754859326;1;1,09416277340145;1,15694281635989
"215";1981;1;168000;0;0;12000;2486;30808;18600;5,45312905738769;2,79762892280041;1,41906754859326;1;1,00570513901818;1,36578371136431
"216";1981;1;182095;0;0;12000;3074;25159;18500;7,23776779681227;2,70125826484377;1,41906754859326;1;1,15207412364419;1,63890977819447
"217";1981;1;175000;0;0;12000;3074;25265;18500;6,92657827033445;2,59491743237903;1,41906754859326;1;1,15207412364419;1,63271999618927
"218";1981;1;162000;0;0;11000;3232;25380;18400;6,38297872340426;2,32526302100161;1,41906754859326;1;1,18962919864809;1,62606022990351
"219";1981;1;189857;0;0;12000;3396;31412;18700;6,04409143002674;2,58443513547464;1,41906754859326;1;1,22791771798008;1,34212527181357
"220";1981;1;190508;0;0;12000;2464;37026;18900;5,14524928428672;3,13242286480554;1,41906754859326;1;1;1,15750524298885
"221";1981;1;234552;0;0;12000;3252;29671;19000;7,90509251457652;3,30139490028057;1,41906754859326;1;1,19433536823356;1,4127981539789
"222";1981;1;220000;0;0;12000;3040;29621;19000;7,42716316127072;3,23363884503249;1,41906754859326;1;1,14390258989376;1,41494428525287
"223";1981;1;175000;0;0;12000;3055;25265;18900;6,92657827033445;2,60523460784024;1,41906754859326;1;1,14751171270347;1,63271999618927
"224";1981;1;118000;11;0;13000;1731;14810;5000;7,96758946657664;2,75496441455586;1,41906754859326;0,967538559589032;0,797737620099704;2,64045962611757
"225";1981;1;155000;1;1;11000;2996;45738;8700;3,38886702523066;2,20845220326254;1,41906754859326;0,997004495503373;1,13327865113286;0,957038988760487
"226";1981;1;144000;0;1;11000;2464;46174;8600;3,118638194655;2,31601084978125;1,41906754859326;1;1;0,948901941509828
"227";1981;1;216000;0;1;10000;2548;46174;8800;4,6779572919825;3,40027676442315;1,41906754859326;1;1,02168632595448;0,948901941509828
"228";1981;1;124500;0;1;10000;3398;63260;9900;1,96806828959848;1,57957907008823;1,41906754859326;1;1,22838048833005;0,714764237924818
"229";1981;1;80000;0;1;10000;1988;65212;8100;1,22676807949457;1,42606279425921;1,41906754859326;1;0,871638556908612;0,695479472555933
"230";1981;1;1e+05;0;1;10000;5136;47916;8200;2,08698555805994;1,00142823564284;1,41906754859326;1;1,60011044223194;0,917796893433534
"231";1981;1;88000;81;4;3000;2327;35538;7800;2,47622263492599;1,92160953594207;1,41906754859326;0,784271513771558;0,96405016893244;1,20103426897
"232";1981;1;41000;41;4;3000;936;8276;6300;4,95408409859836;1,64539958788909;1,41906754859326;0,884263662560822;0,538228255088193;4,45800601562765
"233";1981;1;66000;121;4;7000;1674;54886;7600;1,2024924388733;1,92092797614368;1,41906754859326;0,695586433499097;0,780824514988092;0,812201263613072
"234";1981;1;74000;7;4;4000;1587;5957;9600;12,4223602484472;1,97673207047177;1,41906754859326;0,97921896456946;0,754604138849464;5,99313752894404
"235";1981;1;76900;1;0;4000;1531;3049;7200;25,2213840603477;2,20748243391952;1,41906754859326;0,997004495503373;0,737452533233124;10,9505870538895
"236";1981;1;132000;0;0;7000;2574;43757;12300;3,01666019151222;2,07561885727372;1,41906754859326;1;1,02834636440701;0,995947163254244
"237";1981;1;130000;0;0;6000;2644;35284;11900;3,68438952499717;2,05308126546059;1,41906754859326;1;1,04615799475122;1,20881280515823
"238";1981;1;75000;39;0;10000;1456;18215;16100;4,11748558880044;2,08389300959211;1,41906754859326;0,889585193163412;0,714123343634382;2,19175913820781
"239";1981;1;156500;2;0;10000;2464;31215;16000;5,01361524907897;2,63330777976363;1,41906754859326;0,994017964053935;1;1,34974609177712
"240";1981;1;140000;8;0;10000;2400;29226;16000;4,79025525217272;2,45531302759979;1,41906754859326;0,97628570975791;0,983297974279117;1,43214384886453
"241";1981;1;65000;81;0;11000;1760;32670;17300;1,98959289868381;1,71147985837446;1,41906754859326;0,784271513771558;0,80626546356742;1,2955222104841
"242";1981;1;150000;6;0;12000;3132;26136;17800;5,73921028466483;2,23011173508357;1,41906754859326;0,982161032358301;1,16593911405424;1,58366702750946
"243";1981;1;155000;2;0;13000;2688;28688;19000;5,40295593976576;2,48771489358787;1,41906754859326;0,994017964053935;1,0572670048431;1,45629325818454
"244";1981;1;153000;0;6;23000;2656;43996;24500;3,47758887171561;2,35674201243885;1,41906754859326;1;1,04919428186812;0,991076571864581
"245";1981;1;160000;0;6;23000;2738;43560;24600;3,67309458218549;2,41947806479882;1,41906754859326;1;1,06981172598135;1
"246";1981;1;148000;0;6;23000;2736;43560;24600;3,39761248852158;2,23906409781331;1,41906754859326;1;1,06931152907993;1
"247";1981;1;142000;0;6;23000;3726;43935;24500;3,2320473426653;1,76148826613067;1,41906754859326;1;1,30300287549288;0,992314908692338
"248";1981;1;162000;1;6;22000;2656;45302;24100;3,57600105955587;2,49556044144405;1,41906754859326;0,997004495503373;1,04919428186812;0,965324760188753
"249";1981;1;175500;0;6;22000;3284;43996;24000;3,98899899990908;2,35996566260977;1,41906754859326;1;1,20184362669717;0,991076571864581
"250";1981;1;194000;1;6;22000;3170;45302;23900;4,28237163922123;2,66859609129622;1,41906754859326;0,997004495503373;1,17497297463323;0,965324760188753
"251";1981;1;130500;0;6;24000;2330;43995;26800;2,96624616433686;2,18589998758592;1,41906754859326;1;0,964845419057284;0,991096846166229
"252";1981;1;73000;29;1;16000;1564;48787;17200;1,49630024391744;1,70385427054313;1,41906754859326;0,916677095633153;0,747586532204432;0,903036660998911
"253";1981;1;140000;0;1;16000;2248;49829;17100;2,8096088623091;2,36972570626154;1,41906754859326;1;0,942973712939291;0,88602327301064
"254";1981;1;82000;29;1;17000;1566;43996;18300;1,86380580052732;1,93222334811339;1,41906754859326;0,916677095633153;0,748198226979383;0,991076571864581
"255";1981;1;180000;2;1;15000;2744;77101;16500;2,334600070038;2,5827022447122;1,41906754859326;0,994017964053935;1,07131152810357;0,598170614419662
"256";1981;1;2e+05;0;1;16000;2470;64745;16600;3,08904162483589;3,10492575404174;1,41906754859326;1;1,00155775922826;0,699992637738522
"257";1981;1;52900;51;6;22000;1199;54450;25500;0,971533516988062;1,54641680221697;1,41906754859326;0,858129721811395;0,630658461417408;0,818052146050858
"258";1981;1;110000;17;6;21000;2204;45302;25200;2,42814886759966;2,0032836478696;1,41906754859326;0,950278670532427;0,931119383174945;0,965324760188753
"259";1981;1;68000;0;6;22000;2400;45738;25200;1,48672875945603;1,11330433104045;1,41906754859326;1;0,983297974279117;0,957038988760487
"260";1981;1;90000;2;6;22000;3152;51835;25000;1,73627857625157;1,22958537805832;1,41906754859326;0,994017964053935;1,1706986658056;0,855102726901953
"261";1981;1;102000;2;6;22000;3152;51835;25000;1,96778238641844;1,39353009513276;1,41906754859326;0,994017964053935;1,1706986658056;0,855102726901953
"262";1981;1;119600;0;6;22000;2701;48787;25300;2,45147272839076;1,80381889574624;1,41906754859326;1;1,06053665535936;0,903036660998911
"263";1981;1;113500;2;0;25000;2000;43569;28000;2,60506323303266;2,11102107767786;1,41906754859326;0,994017964053935;0,87500220408689;0,99981408607802
"264";1981;1;80500;11;2;27000;1286;44200;30900;1,82126696832579;2,03769438643125;1,41906754859326;0,967538559589032;0,659574974979605;0,986958840620668
"265";1981;1;75900;19;2;25000;1344;78408;29800;0,968013468013468;1,80656207696988;1,41906754859326;0,944594069366524;0,678461927327196;0,589189156452233
"266";1981;1;109000;2;2;23000;1232;49384;27000;2,20719261299206;2,72992479451322;1,41906754859326;0,994017964053935;0,641712948781452;0,893205618863752
"267";1981;1;160000;6;2;24000;4056;69465;27900;2,30331821780753;1,82829339905885;1,41906754859326;0,982161032358301;1,37572818660773;0,657036729307529
"268";1981;1;120000;8;2;25000;2364;43996;29300;2,72752068369852;2,03984190637039;1,41906754859326;0,97628570975791;0,973832651780932;0,991076571864581
"269";1981;1;135900;0;2;25000;2377;43560;29600;3,1198347107438;2,24967556336642;1,41906754859326;1;0,977256631290571;1
"270";1981;1;121000;6;5;27000;2706;43996;31800;2,75025002272934;1,87516488731924;1,41906754859326;0,982161032358301;1,0617927040172;0,991076571864581
"271";1981;1;85000;15;5;31000;1978;44867;35700;1,89448815387701;1,65064069479568;1,41906754859326;0,9559974818331;0,868829930520192;0,97374391204988
"272";1981;1;133000;3;5;28000;2756;43573;32100;3,05234893167787;2,02082053408875;1,41906754859326;0,991040378772884;1,07430759543198;0,999731481087972
"273";1981;1;143000;0;5;31000;2576;49223;35400;2,90514596834813;2,22116989001032;1,41906754859326;1;1,02885766950246;0,89583455966549
"274";1981;1;130000;2;5;32000;2528;45738;36800;2,8422755695483;2,07115201277016;1,41906754859326;0,994017964053935;1,01654655829734;0,957038988760487
"275";1981;1;135000;0;5;32000;2464;46609;36700;2,89643631058379;2,16922518161298;1,41906754859326;1;1;0,940927750607943
"276";1981;1;141000;2;5;31000;2920;43560;35000;3,23691460055096;2,05844356678173;1,41906754859326;0,994017964053935;1,11479490377485;1
"277";1981;1;125000;0;5;31000;2548;43560;35000;2,86960514233242;1,97925382245678;1,41906754859326;1;1,02168632595448;1
"278";1981;1;172900;0;0;24000;2580;53579;29100;3,22701058250434;2,66027674888767;1,41906754859326;1;1,02987985116987;0,830011177032994
"279";1981;1;177755;0;0;24000;2738;45973;28600;3,8665086028756;2,67351136584564;1,41906754859326;1;1,06981172598135;0,952634978205926
"280";1981;1;125000;0;0;25000;2208;45738;29500;2,73295727841182;2,15869253351434;1,41906754859326;1;0,932200548133188;0,957038988760487
"281";1981;1;173500;0;0;23000;2900;43560;28200;3,98301193755739;2,52885466555258;1,41906754859326;1;1,10990208802325;1
"282";1981;1;169000;0;0;23000;3292;43560;28100;3,87970615243343;2,2712844423097;1,41906754859326;1;1,20371656948789;1
"283";1981;1;167950;0;0;24000;2472;52708;28800;3,18642331334902;2,66016903301334;1,41906754859326;1;1,00207670949184;0,842345384266113
"284";1981;1;145000;0;0;23000;2569;43560;28600;3,3287419651056;2,28390526664643;1,41906754859326;1;1,02706747552674;1
"285";1981;1;159900;0;0;23000;2464;47480;28400;3,36773378264532;2,56457402987527;1,41906754859326;1;1;0,925378584641184
"286";1981;1;172267;0;0;23000;2826;46598;28300;3,69687540237778;2,53561364212996;1,41906754859326;1;1,0916920070322;0,941127653496321
"287";1981;1;156900;0;0;23000;2464;43908;28300;3,57338070511069;2,53621709424732;1,41906754859326;1;1;0,992864068550672
"288";1981;1;169900;0;0;23000;2832;43560;28100;3,90036730945822;2,51427519031685;1,41906754859326;1;1,0931748438233;1
"289";1981;1;129900;7;2;23000;2056;65340;28300;1,9880624426079;2,31389969675231;1,41906754859326;0,97921896456946;0,890604203040218;0,694253162661607
"290";1981;1;109900;26;2;21000;2632;64904;27000;1,69327006039689;1,77064071729281;1,41906754859326;0,92496442654354;1,04311674260593;0,698449108417531
"291";1981;1;120000;13;2;18000;2528;44431;24500;2,70081699714164;1,98171271133687;1,41906754859326;0,961750709146367;1,01654655829734;0,982339494117418
"292";1981;1;140000;7;2;22000;1800;44867;28100;3,12033342991508;2,81935011368185;1,41906754859326;0,97921896456946;0,817945472863519;0,97374391204988
"293";1981;1;83000;7;2;23000;1182;44247;28900;1,87583338983434;2,19079936343303;1,41906754859326;0,97921896456946;0,624921022594003;0,9860152607821
"294";1981;1;175000;0;2;21000;2738;59790;26600;2,92691085465797;2,56380911308243;1,41906754859326;1;1,06981172598135;0,751992286540221
"295";1981;1;117500;7;2;20000;2016;44900;25800;2,61692650334076;2,20053041921342;1,41906754859326;0,97921896456946;0,879475787442134;0,973099786053372
"296";1981;1;155500;0;2;20000;2610;44431;25800;3,49980869212937;2,41980158838215;1,41906754859326;1;1,03752811590659;0,982339494117418
"297";1981;1;158000;2;2;20000;2627;43560;25600;3,62718089990817;2,46812708379653;1,41906754859326;0,994017964053935;1,0418480815251;1
"298";1981;1;115000;7;0;20000;1848;46300;26500;2,48380129589633;2,27006641861014;1,41906754859326;0,97921896456946;0,831838867016051;0,946577532512405
"299";1981;1;133500;6;3;27000;2648;46609;33000;2,86425368491064;2,08570065609924;1,41906754859326;0,982161032358301;1,04717064061461;0,940927750607943
"300";1981;1;128000;4;3;26000;2464;43560;32700;2,93847566574839;2,09570699841552;1,41906754859326;0,988071712861931;1;1
"301";1981;1;105000;5;3;30000;1998;67954;36400;1,54516290431763;1,8861186161651;1,41906754859326;0,985111939603063;0,874442101830297;0,670170891719356
"302";1981;1;90000;16;0;33000;1549;44431;38900;2,02561274785623;2,05189449353853;1,41906754859326;0,953133787077505;0,742989809344158;0,982339494117418
"303";1981;1;270000;12;0;11000;3334;43560;15000;6,19834710743802;3,7312942157019;1,41906754859326;0,964640293483123;1,2135227734296;1
"304";1981;1;70000;26;0;13000;1526;28314;17600;2,47227519954793;1,73686427704793;1,41906754859326;0,92496442654354;0,73591024884162;1,47359445627463
"305";1981;1;98000;3;0;14000;1197;50965;18700;1,92288825664672;2,49974186957012;1,41906754859326;0,991040378772884;0,629984995705228;0,868228941075561
"306";1981;1;103900;1;0;12000;1836;35284;17400;2,94467747420927;2,07850002498231;1,41906754859326;0,997004495503373;0,828377821740851;1,20881280515823
"307";1981;1;101100;6;0;12000;2856;29955;17700;3,37506259389084;1,5729110790971;1,41906754859326;0,982161032358301;1,0990949179307;1,40073729639353
"308";1981;1;107900;1;0;12000;1836;35121;17600;3,07223598416902;2,15951897905069;1,41906754859326;0,997004495503373;0,828377821740851;1,2138608321911
"309";1981;1;62000;15;4;6000;1133;5000;13800;12,4;2,14189755966767;1,41906754859326;0,9559974818331;0,608214951575698;7,01626655691943
"310";1981;1;96750;1;4;6000;1242;23087;13400;4,19067007406766;2,5932666986367;1,41906754859326;0,997004495503373;0,645041669896536;1,770713634324
"311";1981;1;79500;36;4;6000;2216;10000;13400;7,95;1,77653671133761;1,41906754859326;0,897627596430436;0,934360765148147;3,75992415089357
"312";1981;1;97900;0;4;6000;1226;13068;13100;7,49158249158249;2,79251668010951;1,41906754859326;1;0,639711047270055;2,95522716855071
"313";1981;1;103900;0;4;6000;1910;20909;13200;4,96915203979148;2,12906423166149;1,41906754859326;1;0,84959374202434;1,93588318517504
"314";1981;1;70000;3;4;5000;1728;10938;12800;6,39970744194551;1,64646613949867;1,41906754859326;0,991040378772884;0,796852504894957;3,46844615536478
"315";1981;1;175000;26;0;10000;1842;29130;16900;6,00755235152764;3,83849966335858;1,41906754859326;0,92496442654354;0,830109359019132;1,43639090907369
"316";1981;1;80000;65;0;10000;2384;10000;17000;8;1,86109828050824;1,41906754859326;0,82283465805602;0,97909751982778;3,75992415089357
"317";1981;1;60000;25;0;10000;1388;7500;16900;8;1,80117474728057;1,41906754859326;0,927743486328553;0,692594770556153;4,87106524721818
"318";1981;1;144500;0;6;24000;3140;48787;25000;2,96185459241191;1,97911193849636;1,41906754859326;1;1,16784424393606;0,903036660998911
"319";1981;1;97000;20;0;15000;1296;44867;21300;2,16194530501259;2,50632506063776;1,41906754859326;0,941764533584249;0,662852884850724;0,97374391204988
"320";1981;1;95000;19;0;14000;1148;44182;20500;2,15019691276991;2,64885961995315;1,41906754859326;0,944594069366524;0,613356197888953;0,987320716669096
"321";1981;1;204080;0;0;13000;2261;45465;19400;4,48872759265369;3,47334772519156;1,41906754859326;1;0,946460099063072;0,962209428369746
